DATE,MIXRSA,MNXRSA,NYXRSA,PHXRSA,POXRSA,SDXRSA,SFXRSA,SEXRSA,TPXRSA,WDXRSA
1990-05-01,79.681575650724,64.599835491106,79.55356747068599,66.593508796513,52.071306067897,85.737950256044,75.020094313203,66.553407816129,82.724188304741,93.112160836963
1990-06-01,79.857221946048,64.581257114135,78.93322447063001,66.601270764563,53.38523254209001,85.748846699764,74.588360073491,67.42345140894301,82.44274998484299,92.633770173456
1990-07-01,80.033313589206,64.34271705074,78.295666051318,66.395290506509,54.432991198263,85.594142202546,74.048470600153,67.577939577037,82.634309142862,92.22728519153499
1990-08-01,79.868441523269,64.075497965604,77.550183004351,66.257703212767,55.562768853171995,85.335202010493,73.75247492391699,67.853113652543,82.429744409603,91.84170300299999
1990-09-01,79.67445535214401,64.14779101354999,76.675603215772,65.941575076766,56.634594753167,85.222220741619,73.482384079978,67.51137155975799,82.07951323862899,91.431715243867
1990-10-01,79.43833552411199,64.418691904989,76.312268991311,65.808725907122,57.010465342940996,84.92463578053601,72.906601014228,67.254706904409,81.668687662842,91.256761043024
1990-11-01,79.547592872743,64.385815827732,75.881827799197,65.382224193521,57.093251426568,84.653962064325,72.374808079286,66.931755227064,81.507259092711,91.00598846318199
1990-12-01,79.35179117356,64.544777485324,75.616307367539,65.450435426643,56.823525259648,84.03236246567799,71.864584610222,66.77373145202,81.779366850001,90.936942727444
1991-01-01,79.02378863578801,64.623857264704,74.743409131351,65.280263975656,56.778694524312,83.480959694012,71.93549501789799,66.25683520058699,81.93512457661,89.706871111634
1991-02-01,78.721980176152,64.542624150212,74.109524873593,65.481327385711,57.321704528360996,82.564157267695,71.12639049570599,65.609302425751,82.124366716926,89.26461006967699
